Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Year,Month,Day
518870,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2012-2014,2012-01-02,9.199638652,2012,1,2
628611,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2015-2017,2015-01-01,12.8,2015,1,1
628585,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,105,Crotona -Tremont,2015-2017,2015-01-01,23.3,2015,1,1
628583,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2015-2017,2015-01-01,21.2,2015,1,1
518842,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2012-2014,2012-01-02,14.53239135,2012,1,2
131491,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2009-2011,2009-01-01,15.7,2009,1,1
336498,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2014-15,2014-12-01,23.33,2014,12,1
175363,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2010-11,2010-12-01,28.98,2010,12,1
336582,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2014-15,2014-12-01,24.01,2014,12,1
336779,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2015,2015-06-01,14.29,2015,6,1
336730,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2015,2015-01-01,27.25,2015,1,1
877107,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2023,2023-06-01,18.70500762,2023,6,1
175335,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2010-11,2010-12-01,27.53,2010,12,1
131463,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,105,Crotona -Tremont,2009-2011,2009-01-01,21.6,2009,1,1
131479,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,303,East Harlem,2009-2011,2009-01-01,23.3,2009,1,1
550015,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2017,2017-06-01,18.76,2017,6,1
547696,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2017,2017-01-01,7.38,2017,1,1
547665,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Summer 2017,2017-06-01,9.18,2017,6,1
154494,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,411,Bayside and Little Neck (CD11),2005,2005-01-01,3.08126,2005,1,1
154492,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,409,Kew Gardens and Woodhaven (CD9),2005,2005-01-01,3.756119,2005,1,1
154450,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,109,Morningside Heights and Hamilton Heights (CD9),2005,2005-01-01,4.03787,2005,1,1
154474,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,309,South Crown Heights and Lefferts Gardens (CD9),2005,2005-01-01,2.338782,2005,1,1
817266,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,209,Parkchester and Soundview (CD9),2019,2019-01-01,6.332022,2019,1,1
213587,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2014,2013-12-01,23.65,2013,12,1
825820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2021-22,2021-12-01,21.63325438,2021,12,1
547695,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2017,2017-06-01,8.98,2017,6,1
214118,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Annual Average 2014,2013-12-01,9.82,2013,12,1
547625,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2016-17,2016-12-01,8.3,2016,12,1
547623,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2017,2017-06-01,10.0,2017,6,1
605919,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2018,2018-06-01,8.87,2018,6,1
131536,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,402,West Queens,2009-2011,2009-01-01,9.6,2009,1,1
550022,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2017,2017-01-01,22.33,2017,1,1
550058,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2017,2017-01-01,19.04,2017,1,1
550094,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Annual Average 2017,2017-01-01,18.15,2017,1,1
518533,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402,West Queens,2012-2014,2012-01-02,62.0,2012,1,2
518629,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402,West Queens,2012-2014,2012-01-02,11.0,2012,1,2
628908,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2015-2017,2015-01-01,78.7,2015,1,1
629004,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2015-2017,2015-01-01,15.0,2015,1,1
518543,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2012-2014,2012-01-02,94.8,2012,1,2
151470,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2009-2011,2009-01-01,101.7,2009,1,1
151566,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2009-2011,2009-01-01,16.0,2009,1,1
628956,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2015-2017,2015-01-01,53.8,2015,1,1
213266,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2013-14,2013-12-01,29.49,2013,12,1
643678,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Annual Average 2019,2019-01-01,20.67,2019,1,1
603064,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2017-18,2017-12-01,27.56,2017,12,1
740931,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Annual Average 2021,2021-01-01,16.74140021,2021,1,1
151524,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3,Manhattan,2009-2011,2009-01-01,43.2,2009,1,1
151494,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2009-2011,2009-01-01,13.7,2009,1,1
151491,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206,Borough Park,2009-2011,2009-01-01,15.4,2009,1,1
151506,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2009-2011,2009-01-01,27.0,2009,1,1
151505,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,2009-01-01,42.5,2009,1,1
151495,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2009-2011,2009-01-01,24.0,2009,1,1
151515,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,409,Southeast Queens,2009-2011,2009-01-01,35.5,2009,1,1
151516,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2009-2011,2009-01-01,59.7,2009,1,1
131552,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,3,Manhattan,2009-2011,2009-01-01,12.6,2009,1,1
628597,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2015-2017,2015-01-01,20.0,2015,1,1
628596,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2015-2017,2015-01-01,14.2,2015,1,1
518852,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,206,Borough Park,2012-2014,2012-01-02,13.91853033,2012,1,2
518866,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,2012-01-02,12.65778913,2012,1,2
518867,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2012-2014,2012-01-02,12.3560724,2012,1,2
628608,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2015-2017,2015-01-01,10.9,2015,1,1
131523,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2009-2011,2009-01-01,15.4,2009,1,1
167611,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Annual Average 2010,2009-12-01,24.14,2009,12,1
643679,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2019,2019-06-01,18.09,2019,6,1
667778,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2019-20,2019-12-01,28.09,2019,12,1
877220,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Annual Average 2023,2023-01-01,19.85831015,2023,1,1
877164,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2023,2023-06-01,14.72135233,2023,6,1
549776,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Annual Average 2017,2017-01-01,21.66,2017,1,1
740910,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Annual Average 2021,2021-01-01,18.04002412,2021,1,1
549809,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2017,2017-01-01,16.08,2017,1,1
518553,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102,Northeast Bronx,2012-2014,2012-01-02,81.9,2012,1,2
816757,643,Annual vehicle miles traveled,Million miles,per square mile,CD,305,East New York and Starrett City (CD5),2019,2019-01-01,58.108108,2019,1,1
816758,643,Annual vehicle miles traveled,Million miles,per square mile,CD,305,East New York and Starrett City (CD5),2010,2010-01-01,51.113152,2010,1,1
151752,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,406,Fresh Meadows,2005,2005-01-01,3.442355,2005,1,1
817067,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,305,East New York and Starrett City (CD5),2010,2010-01-01,48.927133,2010,1,1
605721,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Summer 2018,2018-06-01,8.9,2018,6,1
547613,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2016-17,2016-12-01,11.05,2016,12,1
605907,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2018,2018-06-01,12.85,2018,6,1
547611,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2017,2017-06-01,11.94,2017,6,1
214147,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Annual Average 2014,2013-12-01,9.21,2013,12,1
168481,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Winter 2009-10,2009-12-01,10.17,2009,12,1
151487,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2009-2011,2009-01-01,43.5,2009,1,1
212550,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2014,2013-12-01,22.67,2013,12,1
602727,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2018,2018-06-01,16.37,2018,6,1
549784,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2017,2017-06-01,16.62,2017,6,1
549786,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2016-17,2016-12-01,26.27,2016,12,1
827570,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,102,Northeast Bronx,2017-2019,2017-01-01,39.0,2017,1,1
827563,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2017-2019,2017-01-01,24.0,2017,1,1
130363,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2005-2007,2005-01-01,58.9,2005,1,1
131563,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2009-2011,2009-01-01,40.5,2009,1,1
165932,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Winter 2011-12,2011-12-01,27.05,2011,12,1
165814,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Winter 2009-10,2009-12-01,27.96,2009,12,1
518633,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,406,Fresh Meadows,2012-2014,2012-01-02,11.9,2012,1,2
518505,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102,Northeast Bronx,2012-2014,2012-01-02,184.4,2012,1,2
518601,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102,Northeast Bronx,2012-2014,2012-01-02,42.4,2012,1,2
518527,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306,Chelsea - Clinton,2012-2014,2012-01-02,75.7,2012,1,2
628877,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2015-2017,2015-01-01,62.6,2015,1,1
518512,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2012-2014,2012-01-02,87.6,2012,1,2
518591,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2012-2014,2012-01-02,59.3,2012,1,2
131392,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402,West Queens,2009-2011,2009-01-01,15.6,2009,1,1
817241,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,109,Morningside Heights and Hamilton Heights (CD9),2010,2010-01-01,4.659623,2010,1,1
817242,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,109,Morningside Heights and Hamilton Heights (CD9),2019,2019-01-01,6.657812,2019,1,1
816745,643,Annual vehicle miles traveled,Million miles,per square mile,CD,311,Bensonhurst (CD11),2019,2019-01-01,48.607154,2019,1,1
151748,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,402,West Queens,2005,2005-01-01,4.036625,2005,1,1
816746,643,Annual vehicle miles traveled,Million miles,per square mile,CD,311,Bensonhurst (CD11),2010,2010-01-01,44.069028,2010,1,1
817076,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,309,South Crown Heights and Lefferts Gardens (CD9),2019,2019-01-01,57.87715,2019,1,1
547661,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Winter 2016-17,2016-12-01,8.23,2016,12,1
547659,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2017,2017-06-01,9.43,2017,6,1
165948,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2011-12,2011-12-01,25.73,2011,12,1
165830,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2009-10,2009-12-01,29.02,2009,12,1
550089,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2016-17,2016-12-01,26.02,2016,12,1
550087,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2017,2017-06-01,15.01,2017,6,1
603030,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2018,2018-06-01,13.63,2018,6,1
827542,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,402,West Queens,2017-2019,2017-01-01,24.0,2017,1,1
165771,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2008-09,2008-12-01,32.39,2008,12,1
643645,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2019,2019-01-01,17.38,2019,1,1
603031,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2017-18,2017-12-01,25.75,2017,12,1
826322,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2022,2022-01-01,15.44228282,2022,1,1
151508,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402,West Queens,2009-2011,2009-01-01,16.1,2009,1,1
151518,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2009-2011,2009-01-01,58.1,2009,1,1
518869,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,402,West Queens,2012-2014,2012-01-02,8.840456996,2012,1,2
628610,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,402,West Queens,2015-2017,2015-01-01,12.7,2015,1,1
175362,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Winter 2010-11,2010-12-01,31.99,2010,12,1
176706,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2013,2012-12-01,21.89,2012,12,1
549848,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2017,2017-01-01,20.56,2017,1,1
740982,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2021,2021-01-01,18.56473211,2021,1,1
643315,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2019,2019-01-01,11.92,2019,1,1
212300,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Winter 2013-14,2013-12-01,27.88,2013,12,1
165787,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Winter 2008-09,2008-12-01,27.66,2008,12,1
213271,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Winter 2013-14,2013-12-01,26.93,2013,12,1
165776,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Winter 2008-09,2008-12-01,29.5,2008,12,1
179272,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2008-09,2008-12-01,21.63,2008,12,1
876955,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2022-23,2022-12-01,17.44185147,2022,12,1
175252,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2008-09,2008-12-01,27.61,2008,12,1
518545,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2012-2014,2012-01-02,29.0,2012,1,2
518641,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2012-2014,2012-01-02,6.4,2012,1,2
629006,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2015-2017,2015-01-01,5.1,2015,1,1
628910,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2015-2017,2015-01-01,19.3,2015,1,1
827458,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2017-2019,2017-01-01,88.0,2017,1,1
130797,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204,East New York,2005-2007,2005-01-01,175.6,2005,1,1
816879,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,204,East New York,2019,2019-01-01,55.362066,2019,1,1
151670,643,Annual vehicle miles traveled,Million miles,per square mile,Borough,5,Staten Island,2005,2005-01-01,20.788529,2005,1,1
602767,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2017-18,2017-12-01,27.31,2017,12,1
605355,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2018,2018-06-01,31.29,2018,6,1
170319,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Annual Average 2011,2010-12-01,10.08,2010,12,1
170201,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Annual Average 2009,2008-12-01,10.34,2008,12,1
213968,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2014,2014-06-01,8.61,2014,6,1
649914,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2018-19,2018-12-01,8.16,2018,12,1
211866,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2013-14,2013-12-01,12.57,2013,12,1
823378,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2022,2022-01-01,5.400700936,2022,1,1
874640,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2023,2023-06-01,9.253896055,2023,6,1
669567,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Annual Average 2020,2020-01-01,6.35,2020,1,1
168490,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2009-10,2009-12-01,10.2,2009,12,1
669921,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2020,2020-06-01,6.7,2020,6,1
606006,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2018,2018-06-01,8.18,2018,6,1
827454,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2017-2019,2017-01-01,40.0,2017,1,1
628616,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,408,Jamaica,2015-2017,2015-01-01,19.4,2015,1,1
628587,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2015-2017,2015-01-01,24.3,2015,1,1
131551,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,2,Brooklyn,2009-2011,2009-01-01,13.3,2009,1,1
131521,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2009-2011,2009-01-01,12.5,2009,1,1
131494,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,408,Jamaica,2009-2011,2009-01-01,18.9,2009,1,1
740937,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Annual Average 2021,2021-01-01,14.27868791,2021,1,1
167612,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Annual Average 2010,2009-12-01,24.01,2009,12,1
643682,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2019,2019-06-01,14.43,2019,6,1
877136,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2023,2023-01-01,17.2006952,2023,1,1
877138,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2022-23,2022-12-01,21.63718571,2022,12,1
667604,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Winter 2019-20,2019-12-01,24.69,2019,12,1
643631,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2019,2019-06-01,14.81,2019,6,1
336800,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2015,2015-06-01,16.56,2015,6,1
643557,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2018-19,2018-12-01,25.62,2018,12,1
667531,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2020,2020-01-01,19.36,2020,1,1
740880,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2021,2021-01-01,16.54096158,2021,1,1
175885,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2009,2009-06-01,23.0,2009,6,1
176683,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2013,2012-12-01,21.54,2012,12,1
175339,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2010-11,2010-12-01,30.73,2010,12,1
